sigma_y,repeat,target,group,week,base_week,feasible,coverage_at_base
0.005,86,95,3,36.5714285714,36.5714285714,True,0.950840234756
0.005,86,99,1,inf,inf,False,
0.005,86,99,2,40,40,True,0.990036606789
0.005,86,99,3,inf,inf,False,
0.005,87,50,1,12.5714285714,12.5714285714,True,0.523252836296
0.005,87,50,2,12,12,True,0.502283632755
0.005,87,50,3,14,13.8571428571,True,0.497884299074
0.005,87,75,1,16.7142857143,16.8571428571,True,0.756297205176
0.005,87,75,2,15.8571428571,15.8571428571,True,0.752014202731
0.005,87,75,3,19.2857142857,19.2857142857,True,0.752300909587
0.005,87,90,1,29.2857142857,29.4285714286,True,0.901933073997
0.005,87,90,2,27.5714285714,27.5714285714,True,0.900482790811
0.005,87,90,3,32.7142857143,32.5714285714,True,0.89931169578
0.005,87,95,1,35.4285714286,35.5714285714,True,0.951220938138
0.005,87,95,2,34.8571428571,34.8571428571,True,0.950182173933
0.005,87,95,3,36.5714285714,36.5714285714,True,0.950065289225
0.005,87,99,1,inf,inf,False,
0.005,87,99,2,40,40,True,0.990147233009
0.005,87,99,3,inf,inf,False,
0.005,88,50,1,12.5714285714,12.5714285714,True,0.522786949362
0.005,88,50,2,12,12,True,0.50390213728
0.005,88,50,3,14,13.8571428571,True,0.499174837555
0.005,88,75,1,16.8571428571,16.8571428571,True,0.753817405019
0.005,88,75,2,15.8571428571,15.8571428571,True,0.753743963582
0.005,88,75,3,19.2857142857,19.2857142857,True,0.754219617162
0.005,88,90,1,29.2857142857,29.4285714286,True,0.901825555733
0.005,88,90,2,27.5714285714,27.5714285714,True,0.90035117524
0.005,88,90,3,32.5714285714,32.5714285714,True,0.900556990079
0.005,88,95,1,35.5714285714,35.5714285714,True,0.950705741133
0.005,88,95,2,34.8571428571,34.8571428571,True,0.950594152723
0.005,88,95,3,36.5714285714,36.5714285714,True,0.950374041285
0.005,88,99,1,inf,inf,False,
0.005,88,99,2,40,40,True,0.99011862278
0.005,88,99,3,inf,inf,False,
0.005,89,50,1,12.5714285714,12.5714285714,True,0.523228811366
0.005,89,50,2,12.1428571429,12,True,0.499263465405
0.005,89,50,3,13.8571428571,13.8571428571,True,0.500321213688
0.005,89,75,1,16.8571428571,16.8571428571,True,0.752061350005
0.005,89,75,2,15.7142857143,15.8571428571,True,0.754836474146
0.005,89,75,3,19.2857142857,19.2857142857,True,0.752834294524
0.005,89,90,1,29.5714285714,29.4285714286,True,0.899448990822
0.005,89,90,2,27.5714285714,27.5714285714,True,0.900579597269
0.005,89,90,3,32.5714285714,32.5714285714,True,0.900689176151
0.005,89,95,1,35.5714285714,35.5714285714,True,0.950532427856
0.005,89,95,2,34.8571428571,34.8571428571,True,0.950681882245
0.005,89,95,3,36.5714285714,36.5714285714,True,0.950038918427
0.005,89,99,1,inf,inf,False,
0.005,89,99,2,inf,40,False,0.989942729473
0.005,89,99,3,inf,inf,False,
0.005,90,50,1,12.5714285714,12.5714285714,True,0.522678273065
0.005,90,50,2,12.1428571429,12,True,0.49941432476
0.005,90,50,3,13.7142857143,13.8571428571,True,0.503196677991
0.005,90,75,1,17,16.8571428571,True,0.749301476138
0.005,90,75,2,15.7142857143,15.8571428571,True,0.756149130208
0.005,90,75,3,19.2857142857,19.2857142857,True,0.754580642496
0.005,90,90,1,29.5714285714,29.4285714286,True,0.899014311177
0.005,90,90,2,27.5714285714,27.5714285714,True,0.900389466967
0.005,90,90,3,32.5714285714,32.5714285714,True,0.901580197471
0.005,90,95,1,35.7142857143,35.5714285714,True,0.949813323362
0.005,90,95,2,34.8571428571,34.8571428571,True,0.950900248119
0.005,90,95,3,36.5714285714,36.5714285714,True,0.950420907566
0.005,90,99,1,inf,inf,False,
0.005,90,99,2,inf,40,False,0.989846646786
0.005,90,99,3,inf,inf,False,
0.005,91,50,1,12.5714285714,12.5714285714,True,0.521926237004
0.005,91,50,2,12,12,True,0.501619577408
0.005,91,50,3,14,13.8571428571,True,0.497351901872
0.005,91,75,1,16.8571428571,16.8571428571,True,0.751176280635
0.005,91,75,2,15.8571428571,15.8571428571,True,0.752945099558
0.005,91,75,3,19.2857142857,19.2857142857,True,0.752608716488
0.005,91,90,1,29.5714285714,29.4285714286,True,0.89985709531
0.005,91,90,2,27.5714285714,27.5714285714,True,0.900227325303
0.005,91,90,3,32.7142857143,32.5714285714,True,0.899509523596
0.005,91,95,1,35.5714285714,35.5714285714,True,0.950383467334
0.005,91,95,2,34.8571428571,34.8571428571,True,0.9503907391
0.005,91,95,3,36.7142857143,36.5714285714,True,0.949996590614
0.005,91,99,1,inf,inf,False,
0.005,91,99,2,40,40,True,0.990082681179
0.005,91,99,3,inf,inf,False,
0.005,92,50,1,12.5714285714,12.5714285714,True,0.522167784827
0.005,92,50,2,12,12,True,0.500407993793
0.005,92,50,3,14,13.8571428571,True,0.499948280198
0.005,92,75,1,16.8571428571,16.8571428571,True,0.752080653395
0.005,92,75,2,15.8571428571,15.8571428571,True,0.751699447632
0.005,92,75,3,19.2857142857,19.2857142857,True,0.754300117493
0.005,92,90,1,29.4285714286,29.4285714286,True,0.900521329471
0.005,92,90,2,27.7142857143,27.5714285714,True,0.899736140456
0.005,92,90,3,32.5714285714,32.5714285714,True,0.900689908436
0.005,92,95,1,35.5714285714,35.5714285714,True,0.950473512922
0.005,92,95,2,34.8571428571,34.8571428571,True,0.950121879578
0.005,92,95,3,36.5714285714,36.5714285714,True,0.950385936669
0.005,92,99,1,inf,inf,False,
0.005,92,99,2,inf,40,False,0.989998459816
0.005,92,99,3,inf,inf,False,
0.005,93,50,1,12.5714285714,12.5714285714,True,0.523251009839
0.005,93,50,2,12,12,True,0.50077009201
0.005,93,50,3,13.8571428571,13.8571428571,True,0.501239623342
0.005,93,75,1,16.8571428571,16.8571428571,True,0.750983706542
0.005,93,75,2,15.7142857143,15.8571428571,True,0.75533752782
0.005,93,75,3,19.2857142857,19.2857142857,True,0.754279502801
0.005,93,90,1,29.5714285714,29.4285714286,True,0.899948903493
0.005,93,90,2,27.5714285714,27.5714285714,True,0.900358906814
0.005,93,90,3,32.5714285714,32.5714285714,True,0.901166822229
0.005,93,95,1,35.5714285714,35.5714285714,True,0.950201588018
0.005,93,95,2,34.8571428571,34.8571428571,True,0.950755860124
0.005,93,95,3,36.5714285714,36.5714285714,True,0.950345124517
0.005,93,99,1,inf,inf,False,
0.005,93,99,2,inf,40,False,0.989920735359
0.005,93,99,3,inf,inf,False,
0.005,94,50,1,12.5714285714,12.5714285714,True,0.522542544774
0.005,94,50,2,12,12,True,0.502270340919
0.005,94,50,3,13.8571428571,13.8571428571,True,0.50145275678
0.005,94,75,1,16.7142857143,16.8571428571,True,0.754908272198
0.005,94,75,2,15.8571428571,15.8571428571,True,0.751944031034
0.005,94,75,3,19.2857142857,19.2857142857,True,0.754726997444
0.005,94,90,1,29.2857142857,29.4285714286,True,0.901478435312
0.005,94,90,2,27.5714285714,27.5714285714,True,0.900230637618
0.005,94,90,3,32.5714285714,32.5714285714,True,0.900651139872
0.005,94,95,1,35.5714285714,35.5714285714,True,0.950998331819
0.005,94,95,2,34.8571428571,34.8571428571,True,0.950091464179
0.005,94,95,3,36.5714285714,36.5714285714,True,0.950459301472
0.005,94,99,1,inf,inf,False,
0.005,94,99,2,40,40,True,0.990164101124
0.005,94,99,3,inf,inf,False,
0.005,95,50,1,12.4285714286,12.5714285714,True,0.525368379695
0.005,95,50,2,12,12,True,0.503724873066
0.005,95,50,3,13.8571428571,13.8571428571,True,0.501079363482
0.005,95,75,1,16.7142857143,16.8571428571,True,0.755112826824
0.005,95,75,2,15.7142857143,15.8571428571,True,0.757921789374
0.005,95,75,3,19.2857142857,19.2857142857,True,0.755021018641
0.005,95,90,1,29.2857142857,29.4285714286,True,0.90207857745
0.005,95,90,2,27.4285714286,27.5714285714,True,0.901421512876
0.005,95,90,3,32.5714285714,32.5714285714,True,0.901209652424
0.005,95,95,1,35.5714285714,35.5714285714,True,0.951125093869
0.005,95,95,2,34.7142857143,34.8571428571,True,0.951085831438
0.005,95,95,3,36.5714285714,36.5714285714,True,0.950453119619
0.005,95,99,1,inf,inf,False,
0.005,95,99,2,40,40,True,0.990113019943
0.005,95,99,3,inf,inf,False,
0.005,96,50,1,12.5714285714,12.5714285714,True,0.521488581385
0.005,96,50,2,12,12,True,0.502265572548
0.005,96,50,3,13.8571428571,13.8571428571,True,0.50149384141
0.005,96,75,1,16.8571428571,16.8571428571,True,0.752815408366
0.005,96,75,2,15.8571428571,15.8571428571,True,0.751916033881
0.005,96,75,3,19.2857142857,19.2857142857,True,0.755203919751
0.005,96,90,1,29.4285714286,29.4285714286,True,0.900400136198
0.005,96,90,2,27.5714285714,27.5714285714,True,0.900529486792
0.005,96,90,3,32.5714285714,32.5714285714,True,0.900408974716
0.005,96,95,1,35.5714285714,35.5714285714,True,0.950518437794
0.005,96,95,2,34.8571428571,34.8571428571,True,0.950299501419
0.005,96,95,3,36.5714285714,36.5714285714,True,0.950486532279
0.005,96,99,1,inf,inf,False,
0.005,96,99,2,40,40,True,0.990177214146
0.005,96,99,3,inf,inf,False,
0.005,97,50,1,12.5714285714,12.5714285714,True,0.52277590973
0.005,97,50,2,12,12,True,0.502510726452
0.005,97,50,3,13.8571428571,13.8571428571,True,0.502470446484
0.005,97,75,1,16.7142857143,16.8571428571,True,0.755678006581
0.005,97,75,2,15.8571428571,15.8571428571,True,0.751263192722
0.005,97,75,3,19.2857142857,19.2857142857,True,0.755094664437
0.005,97,90,1,29.4285714286,29.4285714286,True,0.900668740273
0.005,97,90,2,27.5714285714,27.5714285714,True,0.90032431909
0.005,97,90,3,32.5714285714,32.5714285714,True,0.901360452175
0.005,97,95,1,35.5714285714,35.5714285714,True,0.951103048665
0.005,97,95,2,34.8571428571,34.8571428571,True,0.950067460537
0.005,97,95,3,36.5714285714,36.5714285714,True,0.950462205069
0.005,97,99,1,inf,inf,False,
0.005,97,99,2,40,40,True,0.990061759949
0.005,97,99,3,inf,inf,False,
0.005,98,50,1,12.5714285714,12.5714285714,True,0.521954498121
0.005,98,50,2,12,12,True,0.501436829567
0.005,98,50,3,13.7142857143,13.8571428571,True,0.506098679134
0.005,98,75,1,16.8571428571,16.8571428571,True,0.752853495734
0.005,98,75,2,15.8571428571,15.8571428571,True,0.753119323935
0.005,98,75,3,19.2857142857,19.2857142857,True,0.756139857428
0.005,98,90,1,29.4285714286,29.4285714286,True,0.90079837186
0.005,98,90,2,27.5714285714,27.5714285714,True,0.900378269809
0.005,98,90,3,32.4285714286,32.5714285714,True,0.901761642524
0.005,98,95,1,35.5714285714,35.5714285714,True,0.950747541019
0.005,98,95,2,34.8571428571,34.8571428571,True,0.950467629092
0.005,98,95,3,36.5714285714,36.5714285714,True,0.950686292989
0.005,98,99,1,inf,inf,False,
0.005,98,99,2,40,40,True,0.990095257759
0.005,98,99,3,inf,inf,False,
0.005,99,50,1,12.5714285714,12.5714285714,True,0.522849661963
0.005,99,50,2,12.1428571429,12,True,0.49808844924
0.005,99,50,3,13.8571428571,13.8571428571,True,0.500840348857
0.005,99,75,1,16.8571428571,16.8571428571,True,0.753709971905
0.005,99,75,2,15.8571428571,15.8571428571,True,0.752154162952
0.005,99,75,3,19.2857142857,19.2857142857,True,0.753458270005
0.005,99,90,1,29.5714285714,29.4285714286,True,0.899486720562
0.005,99,90,2,27.5714285714,27.5714285714,True,0.900617080075
0.005,99,90,3,32.5714285714,32.5714285714,True,0.900623457772
0.005,99,95,1,35.5714285714,35.5714285714,True,0.950688626085
0.005,99,95,2,34.8571428571,34.8571428571,True,0.950294630868
0.005,99,95,3,36.5714285714,36.5714285714,True,0.950205104692
0.005,99,99,1,inf,inf,False,
0.005,99,99,2,inf,40,False,0.989933609962
0.005,99,99,3,inf,inf,False,
