日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-06-11,13:20-13:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.861800,1104.390000,980.162500,1059.168333,894.543750,124.227500,0.000000,0.000000,0.000000,0.000000,40.397083,0.000000,0.000000,10145.941170,10145.941170,107.059259,174.071032,281.130292,124.227500,164.624583,0.000000,0.000000
2025-06-11,13:30-13:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.862300,1125.660950,999.012617,1113.518917,891.466350,126.648333,0.000000,0.000000,0.000000,0.000000,95.404233,0.000000,0.000000,10145.941170,10145.941170,109.208858,411.335352,520.544210,126.648333,222.052567,0.000000,0.000000
2025-06-11,13:40-13:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.902600,1138.863500,994.192800,1125.519100,868.165583,0.000000,0.000000,144.670700,0.000000,0.000000,257.353517,0.000000,0.000000,10145.941170,10145.941170,0.000000,1161.436421,1161.436421,144.670700,257.353517,0.000000,144.670700
2025-06-11,13:50-14:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.975400,1091.616667,961.206250,1102.838333,815.625000,0.000000,0.000000,130.410417,0.000000,0.000000,287.213333,0.000000,0.000000,10145.941170,10145.941170,0.000000,1400.739427,1400.739427,130.410417,287.213333,0.000000,130.410417
2025-06-11,14:00-14:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.000200,1117.888033,908.116800,1110.160200,791.291067,0.000000,0.000000,209.771233,0.000000,318.869133,0.000000,0.000000,0.000000,10145.941170,9791.642133,0.000000,0.000000,0.000000,209.771233,318.869133,0.000000,-109.097900
2025-06-11,14:10-14:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.997800,1112.108917,908.635800,1085.545017,812.618083,0.000000,0.000000,203.473117,0.000000,75.145770,197.781164,0.000000,0.000000,9791.642133,9708.146833,0.000000,986.730226,986.730226,203.473117,272.926933,0.000000,128.327347
2025-06-11,14:20-14:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.027100,1127.055000,922.593750,1044.978333,849.975000,0.000000,0.000000,204.461250,0.000000,195.003333,0.000000,0.000000,0.000000,9708.146833,9491.476463,0.000000,0.000000,0.000000,204.461250,195.003333,0.000000,9.457917
2025-06-11,14:30-14:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.090600,1119.898733,875.295550,1078.262050,854.039000,0.000000,0.000000,244.603183,0.000000,224.223050,0.000000,0.000000,0.000000,9491.476463,9242.339741,0.000000,0.000000,0.000000,244.603183,224.223050,0.000000,20.380133
2025-06-11,14:40-14:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.937600,1145.184583,850.842200,1130.159517,840.330250,0.000000,0.000000,294.342383,0.000000,29.838050,259.991217,0.000000,0.000000,9242.339741,9209.186352,0.000000,1218.838824,1218.838824,294.342383,289.829267,0.000000,264.504333
2025-06-11,14:50-15:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.669400,1131.671667,809.056250,1152.803333,809.225000,1155.948750,833.333333,0.000000,812.370417,0.000000,0.000000,0.000000,0.000000,9209.186352,9940.319727,773.792093,0.000000,773.792093,322.615417,343.578333,20.962917,0.000000
2025-06-11,15:00-15:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.660000,1131.767400,760.468267,1149.713117,745.329033,1204.632467,833.333333,0.000000,800.248383,0.000000,0.000000,0.000000,0.000000,9940.319727,10660.543272,795.057428,0.000000,795.057428,371.299133,404.384083,33.084950,0.000000
2025-06-11,15:10-15:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.721700,1149.953650,726.478817,1149.557717,694.931767,524.378887,100.904053,0.000000,69.752937,0.000000,0.000000,0.000000,0.000000,10660.543272,10723.320915,378.444243,0.000000,378.444243,423.474833,454.625950,31.151117,0.000000
2025-06-11,15:20-15:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.730800,1149.260000,698.668750,1163.525000,668.987500,450.591250,0.000000,0.000000,0.000000,0.000000,43.946250,0.000000,0.000000,10723.320915,10723.320915,329.292086,160.579597,489.871683,450.591250,494.537500,0.000000,0.000000
2025-06-11,15:30-15:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.753400,1128.231267,669.238517,1176.020150,640.040167,458.992750,0.000000,0.000000,0.000000,0.000000,76.987233,0.000000,0.000000,10723.320915,10723.320915,345.805138,290.010908,635.816046,458.992750,535.979983,0.000000,0.000000
2025-06-11,15:40-15:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.782300,1133.677783,621.089917,1159.299267,629.224150,512.587867,0.000000,0.000000,0.000000,0.000000,17.487250,0.000000,0.000000,10723.320915,10723.320915,400.997488,68.401378,469.398866,512.587867,530.075117,0.000000,0.000000
2025-06-11,15:50-16:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.805500,1171.823333,566.006250,1125.588333,620.612500,605.817083,0.000000,0.000000,85.198983,0.000000,0.000000,0.000000,15.642267,10723.320915,10800.000000,487.985661,0.000000,487.985661,605.817083,504.975833,-85.198983,0.000000
2025-06-11,16:00-16:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.827100,1172.198850,533.659800,1118.170050,569.407900,638.539050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.776900,10800.000000,10800.000000,528.135648,0.000000,528.135648,638.539050,548.762150,0.000000,0.000000
2025-06-11,16:10-16:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.851900,1152.248617,484.378450,1133.186983,512.687050,667.870167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.370233,10800.000000,10800.000000,568.958595,0.000000,568.958595,667.870167,620.499933,0.000000,0.000000
2025-06-11,16:20-16:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.879100,1158.101667,431.175000,1146.311667,469.268750,726.926667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.883750,10800.000000,10800.000000,639.041233,0.000000,639.041233,726.926667,677.042917,0.000000,0.000000
2025-06-11,16:30-16:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.902400,1153.515333,412.440400,1135.707250,424.804083,741.074933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.171767,10800.000000,10800.000000,668.746020,0.000000,668.746020,741.074933,710.903167,0.000000,0.000000
2025-06-11,16:40-16:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.916300,1151.226600,387.395983,1122.625367,388.680000,763.830617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.885250,10800.000000,10800.000000,699.897994,0.000000,699.897994,763.830617,733.945367,0.000000,0.000000
2025-06-11,16:50-17:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.926400,1168.940000,346.562500,1145.223333,361.031250,822.377500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.185417,10800.000000,10800.000000,761.850516,0.000000,761.850516,822.377500,784.192083,0.000000,0.000000
2025-06-11,17:00-17:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.946200,1160.495733,308.784183,1216.398117,329.046817,851.711550,0.000000,0.000000,0.000000,0.000000,35.639750,0.000000,0.000000,10800.000000,10800.000000,805.889469,168.611657,974.501126,851.711550,887.351300,0.000000,0.000000
2025-06-11,17:10-17:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.974200,1168.860117,276.563733,1230.044633,290.883967,892.296383,0.000000,0.000000,0.000000,0.000000,46.864283,0.000000,0.000000,10800.000000,10800.000000,869.275137,228.275924,1097.551061,892.296383,939.160667,0.000000,0.000000
2025-06-11,17:20-17:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.986200,1218.871667,231.793750,1191.565000,253.993750,987.077917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.506667,10800.000000,10800.000000,973.456241,0.000000,973.456241,987.077917,937.571250,0.000000,0.000000
2025-06-11,17:30-17:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.976000,1244.149550,201.917567,1185.548283,227.011467,1042.231983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.695167,10800.000000,10800.000000,1017.218416,0.000000,1017.218416,1042.231983,958.536817,0.000000,0.000000
2025-06-11,17:40-17:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.074200,1099.139017,181.037750,1059.695283,198.372683,918.101267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.778667,10800.000000,10800.000000,986.224381,0.000000,986.224381,918.101267,861.322600,0.000000,0.000000
2025-06-11,17:50-18:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.231300,886.350000,154.900000,866.215000,164.662500,731.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.897500,10800.000000,10800.000000,900.634385,0.000000,900.634385,731.450000,701.552500,0.000000,0.000000
2025-06-11,18:00-18:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.256100,846.186350,118.599500,836.963167,133.186100,727.586850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.809783,10800.000000,10800.000000,913.921842,0.000000,913.921842,727.586850,703.777067,0.000000,0.000000
2025-06-11,18:10-18:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.244700,871.666200,87.172783,866.118383,101.304800,784.493417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.679833,10800.000000,10800.000000,976.458956,0.000000,976.458956,784.493417,764.813583,0.000000,0.000000
2025-06-11,18:20-18:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.254500,890.706667,65.237500,871.293333,69.531250,825.469167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.707083,10800.000000,10800.000000,1035.551070,0.000000,1035.551070,825.469167,801.762083,0.000000,0.000000
2025-06-11,18:30-18:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.252200,897.877517,39.808450,875.593900,42.367117,858.069067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.842283,10800.000000,10800.000000,1074.474085,0.000000,1074.474085,858.069067,833.226783,0.000000,0.000000
2025-06-11,18:40-18:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.288100,903.218033,16.375400,881.239100,17.533333,886.842633,0.000000,0.000000,0.000000,0.000000,0.000000,17.533333,5.603533,10800.000000,10800.000000,1142.341996,0.000000,1142.341996,886.842633,863.705767,0.000000,0.000000
2025-06-11,18:50-19:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.346600,909.621667,0.000000,888.900000,0.000000,76.288333,0.000000,833.333333,0.000000,812.611667,0.000000,0.000000,0.000000,10800.000000,9897.098148,102.729870,0.000000,102.729870,909.621667,888.900000,0.000000,20.721667
2025-06-11,19:00-19:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.352300,908.965467,0.000000,898.747200,0.000000,75.632133,0.000000,833.333333,0.000000,823.115067,0.000000,0.000000,0.000000,9897.098148,8982.525852,102.277334,0.000000,102.277334,908.965467,898.747200,0.000000,10.218267
2025-06-11,19:10-19:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.344500,903.517350,0.569850,890.951400,0.625033,69.614167,0.000000,833.333333,0.000000,820.712200,0.000000,0.000000,0.000000,8982.525852,8070.623407,93.596247,0.000000,93.596247,902.947500,890.326367,0.000000,12.621133
2025-06-11,19:20-19:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.348300,906.803333,0.000000,876.253333,0.000000,73.470000,0.000000,833.333333,0.000000,802.783333,0.000000,0.000000,0.000000,8070.623407,7178.641926,99.059601,0.000000,99.059601,906.803333,876.253333,0.000000,30.550000
2025-06-11,19:30-19:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.349000,884.006633,0.000000,882.832917,0.000000,50.673300,0.000000,833.333333,0.000000,832.159617,0.000000,0.000000,0.000000,7178.641926,6254.020130,68.358282,0.000000,68.358282,884.006633,882.832917,0.000000,1.173717
2025-06-11,19:40-19:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.347300,893.219200,0.000000,869.271433,0.000000,59.885867,0.000000,833.333333,0.000000,809.385567,0.000000,0.000000,0.000000,6254.020130,5354.702833,80.684228,0.000000,80.684228,893.219200,869.271433,0.000000,23.947767
2025-06-11,19:50-20:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.348200,897.875000,0.000000,847.786667,0.000000,64.541667,0.000000,833.333333,0.000000,783.245000,0.000000,0.000000,0.000000,5354.702833,4484.430611,87.015075,0.000000,87.015075,897.875000,847.786667,0.000000,50.088333
2025-06-11,20:00-20:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.351300,922.546717,0.000000,870.726717,0.000000,89.213383,0.000000,833.333333,0.000000,781.513333,0.000000,0.000000,0.000000,4484.430611,3616.082463,120.554045,0.000000,120.554045,922.546717,870.726717,0.000000,51.820000
2025-06-11,20:10-20:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.340000,916.527833,0.000000,870.046767,0.000000,609.861167,0.000000,306.666667,0.000000,260.185600,0.000000,0.000000,0.000000,3616.082463,3326.987352,817.213963,0.000000,817.213963,916.527833,870.046767,0.000000,46.481067
2025-06-11,20:20-20:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.348900,917.415000,0.000000,855.935000,0.000000,84.081667,0.000000,833.333333,0.000000,771.853333,0.000000,0.000000,0.000000,3326.987352,2469.372537,113.417760,0.000000,113.417760,917.415000,855.935000,0.000000,61.480000
2025-06-11,20:30-20:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.395200,893.654800,0.000000,900.884167,0.000000,60.321467,0.000000,833.333333,0.000000,833.333333,7.229367,0.000000,0.000000,2469.372537,1543.446611,84.160510,50.432062,134.592572,893.654800,900.884167,0.000000,0.000000
2025-06-11,20:40-20:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,1.222600,881.908350,0.000000,897.168950,0.000000,881.908350,0.000000,0.000000,0.000000,15.260600,0.000000,0.000000,0.000000,1543.446611,1526.490389,1078.221149,0.000000,1078.221149,881.908350,897.168950,0.000000,-15.260600
2025-06-11,20:50-21:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.933200,928.035000,0.000000,850.711667,0.000000,928.035000,0.000000,0.000000,77.323333,0.000000,0.000000,0.000000,0.000000,1526.490389,1596.081389,866.042262,0.000000,866.042262,928.035000,850.711667,-77.323333,0.000000
2025-06-11,21:00-21:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.906800,914.274450,0.000000,877.668233,0.000000,914.274450,0.000000,0.000000,36.606217,0.000000,0.000000,0.000000,0.000000,1596.081389,1629.026984,829.064071,0.000000,829.064071,914.274450,877.668233,-36.606217,0.000000
2025-06-11,21:10-21:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.937100,878.758833,0.000000,900.174700,0.000000,878.758833,0.000000,0.000000,0.000000,21.415867,0.000000,0.000000,0.000000,1629.026984,1605.231576,823.484903,0.000000,823.484903,878.758833,900.174700,0.000000,-21.415867
2025-06-11,21:20-21:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.937100,897.636667,0.000000,895.903333,0.000000,897.636667,0.000000,0.000000,1.733333,0.000000,0.000000,0.000000,0.000000,1605.231576,1606.791576,841.175320,0.000000,841.175320,897.636667,895.903333,-1.733333,0.000000
2025-06-11,21:30-21:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.987100,919.362850,0.000000,907.900767,0.000000,919.362850,0.000000,0.000000,11.462083,0.000000,0.000000,0.000000,0.000000,1606.791576,1617.107451,907.503069,0.000000,907.503069,919.362850,907.900767,-11.462083,0.000000
2025-06-11,21:40-21:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.776400,850.587900,0.000000,825.861267,0.000000,850.587900,0.000000,0.000000,24.726633,0.000000,0.000000,0.000000,0.000000,1617.107451,1639.361421,660.396446,0.000000,660.396446,850.587900,825.861267,-24.726633,0.000000
2025-06-11,21:50-22:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.420900,739.848333,0.000000,689.785000,0.000000,1573.181667,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,50.063333,1639.361421,2389.361421,662.152164,0.000000,662.152164,739.848333,689.785000,0.000000,0.000000
2025-06-11,22:00-22:10,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.385900,696.497867,0.000000,670.051750,0.000000,1529.831200,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,26.446117,2389.361421,3139.361421,590.361860,0.000000,590.361860,696.497867,670.051750,0.000000,0.000000
2025-06-11,22:10-22:20,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.436800,709.897683,0.000000,702.167633,0.000000,709.897683,0.000000,0.000000,7.730050,0.000000,0.000000,0.000000,0.000000,3139.361421,3146.318466,310.083308,0.000000,310.083308,709.897683,702.167633,-7.730050,0.000000
2025-06-11,22:20-22:30,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.419800,697.245000,0.000000,725.308333,0.000000,1530.578333,833.333333,0.000000,805.270000,0.000000,0.000000,0.000000,0.000000,3146.318466,3871.061466,642.536784,0.000000,642.536784,697.245000,725.308333,28.063333,0.000000
2025-06-11,22:30-22:40,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.418600,700.560783,0.000000,733.315367,0.000000,1533.894117,833.333333,0.000000,800.578750,0.000000,0.000000,0.000000,0.000000,3871.061466,4591.582341,642.088077,0.000000,642.088077,700.560783,733.315367,32.754583,0.000000
2025-06-11,22:40-22:50,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.424100,712.943717,0.000000,685.340967,0.000000,712.943717,0.000000,0.000000,27.602750,0.000000,0.000000,0.000000,0.000000,4591.582341,4616.424816,302.359430,0.000000,302.359430,712.943717,685.340967,-27.602750,0.000000
2025-06-11,22:50-23:00,2025-06-10,2025-06-10,历史实测分位数,历史实测分位数,0.423700,701.560000,0.000000,634.491667,0.000000,1534.893333,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,67.068333,4616.424816,5366.424816,650.334305,0.000000,650.334305,701.560000,634.491667,0.000000,0.000000
