日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价预测来源,价格水平权重,价格形态衰减天数,预测电价（元/kWh）,实际电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-06-27,15:00-15:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.545471,0.469500,681.858167,775.112200,673.195750,831.079800,0.000000,93.254033,0.000000,0.000000,0.000000,0.000000,157.884050,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-93.254033,-157.884050,93.254033,0.000000
2025-06-27,15:10-15:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.591186,0.485700,680.002450,752.178333,638.721900,783.741633,0.000000,72.175883,0.000000,0.000000,0.000000,0.000000,145.019733,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-72.175883,-145.019733,72.175883,0.000000
2025-06-27,15:20-15:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.596512,0.497000,678.655000,723.093750,634.665000,763.012500,0.000000,44.438750,0.000000,0.000000,0.000000,0.000000,128.347500,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-44.438750,-128.347500,44.438750,0.000000
2025-06-27,15:30-15:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.615449,0.524100,689.502583,676.145833,679.716050,721.706667,13.356750,0.000000,0.000000,0.000000,0.000000,0.000000,41.990617,13.356750,10800.000000,10800.000000,7.000273,0.000000,7.000273,13.356750,-41.990617,0.000000,0.000000
2025-06-27,15:40-15:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.629160,0.518300,719.543367,627.240367,672.482650,695.636917,92.303000,0.000000,0.000000,0.000000,0.000000,0.000000,23.154267,92.303000,10800.000000,10800.000000,47.840645,0.000000,47.840645,92.303000,-23.154267,0.000000,0.000000
2025-06-27,15:50-16:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.639188,0.514200,702.905000,582.462500,634.416667,683.356250,120.442500,0.000000,0.000000,0.000000,0.000000,0.000000,48.939583,120.442500,10800.000000,10800.000000,61.931533,0.000000,61.931533,120.442500,-48.939583,0.000000,0.000000
2025-06-27,16:00-16:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.671576,0.594700,692.898333,538.658333,680.878400,640.974100,154.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.335700,10800.000000,10800.000000,91.726528,0.000000,91.726528,154.240000,39.904300,0.000000,0.000000
2025-06-27,16:10-16:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.691210,0.638200,690.950283,498.281400,698.565733,589.004767,192.668883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.107917,10800.000000,10800.000000,122.961281,0.000000,122.961281,192.668883,109.560967,0.000000,0.000000
2025-06-27,16:20-16:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.694285,0.628800,673.670000,472.862500,668.955000,541.450000,200.807500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.302500,10800.000000,10800.000000,126.267756,0.000000,126.267756,200.807500,127.505000,0.000000,0.000000
2025-06-27,16:30-16:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.712594,0.665900,716.067950,449.131533,682.693033,492.456567,266.936417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.699950,10800.000000,10800.000000,177.752960,0.000000,177.752960,266.936417,190.236467,0.000000,0.000000
2025-06-27,16:40-16:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.733061,0.683500,708.781450,417.725433,657.931667,449.208783,291.056017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.333133,10800.000000,10800.000000,198.936787,0.000000,198.936787,291.056017,208.722883,0.000000,0.000000
2025-06-27,16:50-17:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.746875,0.667600,621.816667,372.050000,588.911667,409.150000,249.766667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.005000,10800.000000,10800.000000,166.744227,0.000000,166.744227,249.766667,179.761667,0.000000,0.000000
2025-06-27,17:00-17:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.760896,0.674400,583.018417,335.968933,560.478717,361.860733,247.049483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.431500,10800.000000,10800.000000,166.610172,0.000000,166.610172,247.049483,198.617983,0.000000,0.000000
2025-06-27,17:10-17:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.779870,0.663300,609.885750,295.750300,538.893750,317.783733,314.135450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,93.025433,10800.000000,10800.000000,208.366044,0.000000,208.366044,314.135450,221.110017,0.000000,0.000000
2025-06-27,17:20-17:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.789499,0.629100,604.113333,263.506250,518.565000,276.568750,340.607083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,98.610833,10800.000000,10800.000000,214.275916,0.000000,214.275916,340.607083,241.996250,0.000000,0.000000
2025-06-27,17:30-17:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.785364,0.646000,610.751917,229.930750,538.306600,229.086017,380.821167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.600583,10800.000000,10800.000000,246.010474,0.000000,246.010474,380.821167,309.220583,0.000000,0.000000
2025-06-27,17:40-17:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.867958,0.851500,608.721400,197.147233,577.529150,194.525650,411.574167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.570667,10800.000000,10800.000000,350.455403,0.000000,350.455403,411.574167,383.003500,0.000000,0.000000
2025-06-27,17:50-18:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.996320,1.116700,593.106667,169.262500,587.885000,172.518750,423.844167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.477917,10800.000000,10800.000000,473.306781,0.000000,473.306781,423.844167,415.366250,0.000000,0.000000
2025-06-27,18:00-18:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.019274,1.150300,620.866317,129.013200,544.291917,142.573367,491.853117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,90.134567,10800.000000,10800.000000,565.778640,0.000000,565.778640,491.853117,401.718550,0.000000,0.000000
2025-06-27,18:10-18:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.012857,1.128300,602.966117,96.811683,556.557283,110.594283,506.154433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.191433,10800.000000,10800.000000,571.094047,0.000000,571.094047,506.154433,445.963000,0.000000,0.000000
2025-06-27,18:20-18:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.030442,1.143700,603.906667,68.387500,604.476667,80.806250,23.818100,0.000000,511.701067,0.000000,499.852317,0.000000,0.000000,0.000000,10800.000000,10244.608537,27.240761,0.000000,27.240761,535.519167,523.670417,0.000000,11.848750
2025-06-27,18:30-18:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.049340,1.124700,619.033217,43.398083,566.097517,50.113683,0.000000,0.000000,575.635133,0.000000,515.983833,0.000000,0.000000,0.000000,10244.608537,9671.293167,0.000000,0.000000,0.000000,575.635133,515.983833,0.000000,59.651300
2025-06-27,18:40-18:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.067418,1.145300,616.282100,19.157950,561.040883,20.649717,0.000000,0.000000,597.124150,0.000000,540.391167,0.000000,0.000000,0.000000,9671.293167,9070.858537,0.000000,0.000000,0.000000,597.124150,540.391167,0.000000,56.732983
2025-06-27,18:50-19:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.080685,1.198200,642.120000,0.968750,613.933333,0.812500,0.000000,0.000000,641.151250,0.000000,613.120833,0.000000,0.000000,0.000000,9070.858537,8389.613167,0.000000,0.000000,0.000000,641.151250,613.120833,0.000000,28.030417
2025-06-27,19:00-19:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.081687,1.191200,667.490700,0.000000,622.408167,0.000000,0.000000,0.000000,667.490700,0.000000,622.408167,0.000000,0.000000,0.000000,8389.613167,7698.048537,0.000000,0.000000,0.000000,667.490700,622.408167,0.000000,45.082533
2025-06-27,19:10-19:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.080166,1.169900,626.495467,0.535417,603.971500,0.607433,0.000000,0.000000,625.960050,0.000000,603.364067,0.000000,0.000000,0.000000,7698.048537,7027.644019,0.000000,0.000000,0.000000,625.960050,603.364067,0.000000,22.595983
2025-06-27,19:20-19:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.078579,1.173600,636.115000,0.000000,587.160000,0.000000,0.000000,0.000000,636.115000,0.000000,587.160000,0.000000,0.000000,0.000000,7027.644019,6375.244019,0.000000,0.000000,0.000000,636.115000,587.160000,0.000000,48.955000
2025-06-27,19:30-19:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.071864,1.194900,598.831667,0.000000,583.001350,0.000000,0.000000,0.000000,598.831667,0.000000,583.001350,0.000000,0.000000,0.000000,6375.244019,5727.464741,0.000000,0.000000,0.000000,598.831667,583.001350,0.000000,15.830317
2025-06-27,19:40-19:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.071009,1.208200,581.777783,0.000000,612.586683,0.000000,0.000000,0.000000,581.777783,0.000000,612.586683,0.000000,0.000000,0.000000,5727.464741,5046.812870,0.000000,0.000000,0.000000,581.777783,612.586683,0.000000,-30.808900
2025-06-27,19:50-20:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.076232,1.205000,635.175000,0.000000,641.488333,0.000000,0.000000,0.000000,635.175000,0.000000,641.488333,0.000000,0.000000,0.000000,5046.812870,4334.048056,0.000000,0.000000,0.000000,635.175000,641.488333,0.000000,-6.313333
2025-06-27,20:00-20:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.075007,1.197000,615.381100,0.000000,609.418150,0.000000,0.000000,0.000000,615.381100,0.000000,609.418150,0.000000,0.000000,0.000000,4334.048056,3656.916778,0.000000,0.000000,0.000000,615.381100,609.418150,0.000000,5.962950
2025-06-27,20:10-20:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.064271,1.188400,646.664683,0.000000,582.740300,0.000000,0.000000,0.000000,646.664683,0.000000,582.740300,0.000000,0.000000,0.000000,3656.916778,3009.427556,0.000000,0.000000,0.000000,646.664683,582.740300,0.000000,63.924383
2025-06-27,20:20-20:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.070941,1.206800,660.021667,0.000000,592.951667,0.000000,0.000000,0.000000,660.021667,0.000000,592.951667,0.000000,0.000000,0.000000,3009.427556,2350.592370,0.000000,0.000000,0.000000,660.021667,592.951667,0.000000,67.070000
2025-06-27,20:30-20:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.102287,1.243700,646.970750,0.000000,607.594233,0.000000,0.000000,0.000000,646.970750,0.000000,607.594233,0.000000,0.000000,0.000000,2350.592370,1675.487667,0.000000,0.000000,0.000000,646.970750,607.594233,0.000000,39.376517
2025-06-27,20:40-20:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.989112,1.067400,668.180833,0.000000,607.165850,0.000000,668.180833,0.000000,0.000000,61.014983,0.000000,0.000000,0.000000,0.000000,1675.487667,1730.401152,713.216221,0.000000,713.216221,668.180833,607.165850,-61.014983,0.000000
2025-06-27,20:50-21:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.797898,0.813500,660.295000,0.000000,578.253333,0.000000,660.295000,0.000000,0.000000,82.041667,0.000000,0.000000,0.000000,0.000000,1730.401152,1804.238652,537.149982,0.000000,537.149982,660.295000,578.253333,-82.041667,0.000000
2025-06-27,21:00-21:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.778126,0.865600,631.968967,0.000000,532.924217,0.000000,631.968967,0.000000,0.000000,99.044750,0.000000,0.000000,0.000000,0.000000,1804.238652,1893.378927,547.032338,0.000000,547.032338,631.968967,532.924217,-99.044750,0.000000
2025-06-27,21:10-21:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.798312,0.920800,601.056967,0.000000,569.991950,0.000000,601.056967,0.000000,0.000000,31.065017,0.000000,0.000000,0.000000,0.000000,1893.378927,1921.337442,553.453255,0.000000,553.453255,601.056967,569.991950,-31.065017,0.000000
2025-06-27,21:20-21:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.804426,0.888400,618.915000,0.000000,656.825000,0.000000,618.915000,0.000000,0.000000,0.000000,37.910000,0.000000,0.000000,0.000000,1921.337442,1879.215219,549.844086,0.000000,549.844086,618.915000,656.825000,0.000000,-37.910000
2025-06-27,21:30-21:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.842185,0.933600,632.417133,0.000000,647.872617,0.000000,632.417133,0.000000,0.000000,0.000000,15.455483,0.000000,0.000000,0.000000,1879.215219,1862.042460,590.424636,0.000000,590.424636,632.417133,647.872617,0.000000,-15.455483
2025-06-27,21:40-21:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.670761,0.720700,600.850083,0.000000,559.789517,0.000000,600.850083,0.000000,0.000000,41.060567,0.000000,0.000000,0.000000,0.000000,1862.042460,1898.996970,433.032655,0.000000,433.032655,600.850083,559.789517,-41.060567,0.000000
2025-06-27,21:50-22:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.384885,0.360200,539.375000,0.000000,484.431667,0.000000,539.375000,0.000000,0.000000,54.943333,0.000000,0.000000,0.000000,0.000000,1898.996970,1948.445970,194.282875,0.000000,194.282875,539.375000,484.431667,-54.943333,0.000000
2025-06-27,22:00-22:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.350202,0.343800,530.280300,0.000000,500.505383,0.000000,1363.613633,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,29.774917,1948.445970,2698.445970,468.810367,0.000000,468.810367,530.280300,500.505383,0.000000,0.000000
2025-06-27,22:10-22:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.388096,0.394900,544.741083,0.000000,507.967367,0.000000,544.741083,0.000000,0.000000,36.773717,0.000000,0.000000,0.000000,0.000000,2698.445970,2731.542315,215.118254,0.000000,215.118254,544.741083,507.967367,-36.773717,0.000000
2025-06-27,22:20-22:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.378892,0.366900,552.865000,0.000000,491.831667,0.000000,886.198333,333.333333,0.000000,394.366667,0.000000,0.000000,0.000000,0.000000,2731.542315,3086.472315,325.146168,0.000000,325.146168,552.865000,491.831667,-61.033333,0.000000
2025-06-27,22:30-22:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.382687,0.388600,546.839850,0.000000,526.402350,0.000000,546.839850,0.000000,0.000000,20.437500,0.000000,0.000000,0.000000,0.000000,3086.472315,3104.866065,212.501966,0.000000,212.501966,546.839850,526.402350,-20.437500,0.000000
2025-06-27,22:40-22:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.382188,0.386100,541.792900,0.000000,528.435317,0.000000,541.792900,0.000000,0.000000,13.357583,0.000000,0.000000,0.000000,0.000000,3104.866065,3116.887890,209.186239,0.000000,209.186239,541.792900,528.435317,-13.357583,0.000000
2025-06-27,22:50-23:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.374466,0.355900,552.141667,0.000000,504.005000,0.000000,1385.475000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,48.136667,3116.887890,3866.887890,493.090552,0.000000,493.090552,552.141667,504.005000,0.000000,0.000000
2025-06-27,23:00-23:10,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.381292,0.383400,516.137750,0.000000,540.437967,0.000000,516.137750,0.000000,0.000000,0.000000,24.300217,0.000000,0.000000,0.000000,3866.887890,3839.887649,197.887213,0.000000,197.887213,516.137750,540.437967,0.000000,-24.300217
2025-06-27,23:10-23:20,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.381195,0.412300,515.504183,0.000000,536.109550,0.000000,515.504183,0.000000,0.000000,0.000000,20.605367,0.000000,0.000000,0.000000,3839.887649,3816.992798,212.542375,0.000000,212.542375,515.504183,536.109550,0.000000,-20.605367
2025-06-27,23:20-23:30,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.371998,0.416400,552.695000,0.000000,490.456667,0.000000,1386.028333,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,62.238333,3816.992798,4566.992798,577.142198,0.000000,577.142198,552.695000,490.456667,0.000000,0.000000
2025-06-27,23:30-23:40,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.374450,0.419800,539.459217,0.000000,508.359817,0.000000,1372.792550,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,31.099400,4566.992798,5316.992798,576.298312,0.000000,576.298312,539.459217,508.359817,0.000000,0.000000
2025-06-27,23:40-23:50,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.378506,0.384900,532.219017,0.000000,521.040167,0.000000,1365.552350,833.333333,0.000000,758.896892,0.000000,0.000000,0.000000,85.615292,5316.992798,6000.000000,525.601100,0.000000,525.601100,532.219017,521.040167,74.436442,0.000000
2025-06-27,23:50-24:00,2025-06-26,2025-06-26,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.375124,0.335600,654.896667,0.000000,493.930000,0.000000,1488.230000,833.333333,0.000000,0.000000,0.000000,0.000000,0.000000,994.300000,6000.000000,6000.000000,499.449988,0.000000,499.449988,654.896667,493.930000,833.333333,0.000000
